Age,BusinessTravel,DailyRate,DistanceFromHome,EnvironmentSatisfaction,JobInvolvement,JobLevel,MonthlyIncome,NumCompaniesWorked,OverTime,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsWithCurrManager,Department_Research & Development,Department_Sales,EducationField_Marketing,EducationField_Technical Degree,JobRole_Healthcare Representative,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,EmployeeSatisfaction,JobLevelSatisfaction,Attrition
56,0,667,1,3,3,2,6306,1,0,1,13,2,2,13,12,9,True,False,False,False,True,False,False,False,False,False,True,False,False,2.3333333333333335,6,0
29,1,1092,1,1,3,1,4787,9,1,3,4,3,4,2,2,2,True,False,False,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,4,1
42,1,300,2,1,3,5,18880,5,0,0,24,2,2,22,6,14,True,False,False,False,False,False,True,False,False,False,False,True,False,1.6666666666666667,15,0
56,1,310,7,4,3,1,2339,8,0,1,14,4,1,10,9,8,True,False,False,True,False,True,False,False,False,False,False,True,False,3.6666666666666665,3,1
41,1,582,28,1,2,4,13570,0,0,1,21,3,3,20,7,10,True,False,False,False,False,False,False,True,False,False,False,True,False,2.0,8,0
34,1,704,28,4,2,2,6712,1,0,2,8,2,3,8,7,7,False,True,True,False,False,False,False,False,False,False,False,True,False,3.6666666666666665,6,0
36,0,301,15,4,1,2,5406,1,0,1,15,4,2,15,12,11,False,True,True,False,False,False,False,False,False,False,True,False,False,3.0,8,0
41,1,930,3,3,2,2,8938,2,0,1,14,5,3,5,4,4,False,True,False,False,False,False,False,False,False,False,True,False,False,2.6666666666666665,4,0
32,1,529,2,4,3,1,2439,1,0,0,4,4,3,4,2,2,True,False,False,True,False,False,False,False,False,False,False,False,True,3.0,1,0
35,1,1146,26,3,3,3,8837,1,1,0,9,2,3,9,0,7,False,False,False,False,False,False,False,False,False,False,False,False,True,3.3333333333333335,12,0
38,1,345,10,1,3,2,5343,1,0,1,10,1,3,10,7,9,False,True,False,False,False,False,False,False,False,False,False,True,False,2.6666666666666665,8,0
50,2,878,1,2,3,2,6728,7,0,2,12,3,3,6,3,1,False,True,False,False,False,False,False,False,False,False,True,False,False,3.0,6,1
36,1,1120,11,2,2,2,6652,4,0,1,8,2,2,6,3,0,False,True,True,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,8,0
45,1,374,20,4,3,2,4850,8,0,0,8,3,3,5,3,1,False,True,False,False,False,False,False,False,False,False,False,False,True,3.3333333333333335,6,0
40,1,1322,2,3,2,1,2809,2,0,0,8,2,3,2,2,2,True,False,False,False,False,False,False,False,False,False,False,False,True,3.3333333333333335,3,0
35,2,1199,18,3,3,2,5689,1,1,2,10,2,4,10,2,2,True,False,False,False,True,False,False,False,False,False,False,True,False,3.3333333333333335,6,0
40,1,1194,2,3,3,1,2001,2,0,3,20,2,3,5,3,2,True,False,False,False,False,False,False,False,False,False,False,True,False,2.6666666666666665,3,0
35,1,287,1,3,1,1,2977,1,0,1,4,5,3,4,3,1,True,False,False,False,False,False,False,False,False,False,False,True,False,3.6666666666666665,4,0
29,1,1378,13,4,2,2,4025,4,1,1,10,2,3,4,3,3,True,False,False,False,False,True,False,False,False,False,False,True,False,2.3333333333333335,4,0
29,1,468,28,4,2,1,3785,1,0,0,5,3,1,5,4,4,True,False,False,False,False,False,False,False,False,False,False,False,True,2.3333333333333335,1,0
50,1,410,28,4,2,3,10854,4,1,1,20,3,3,3,2,0,False,True,True,False,False,False,False,False,False,False,True,False,False,2.3333333333333335,3,1
39,1,722,24,2,2,4,12031,0,0,1,21,2,2,20,9,6,False,True,True,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,16,0
31,0,325,5,2,3,2,9936,0,0,0,10,2,3,9,4,7,True,False,False,False,False,False,False,True,False,False,False,False,True,1.6666666666666667,2,0
26,1,1167,5,4,2,1,2966,0,0,0,5,2,3,4,2,0,False,True,False,False,False,False,False,False,False,True,False,False,True,3.6666666666666665,3,0
36,2,884,23,3,4,2,2571,4,0,1,17,3,3,5,2,3,True,False,False,False,False,True,False,False,False,False,False,True,False,3.3333333333333335,8,0
39,1,613,6,4,2,3,9991,4,0,1,9,5,3,7,7,7,True,False,False,False,True,False,False,False,False,False,False,True,False,2.0,3,0
27,1,155,4,2,4,2,6142,1,1,1,6,0,3,6,2,3,True,False,False,False,False,False,False,True,False,False,False,True,False,2.0,4,0
49,2,1023,2,4,2,2,5390,2,0,0,17,3,2,9,6,8,False,True,False,False,False,False,False,False,False,False,False,True,False,3.3333333333333335,4,0
34,1,628,8,2,4,2,4404,2,0,0,6,3,4,4,3,2,True,False,False,False,False,True,False,False,False,False,False,True,False,2.0,6,0
25,1,920,6,3,2,1,2928,1,1,0,2,4,3,2,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,3.260410826512937,3,1
27,1,581,3,3,3,1,4115,0,0,0,5,2,2,5,2,5,True,False,False,False,False,False,False,True,False,False,False,True,True,2.4249183879390106,4,1
33,1,1084,3,1,2,1,3351,1,0,0,10,3,3,9,7,6,True,True,False,False,False,False,False,False,False,True,False,False,True,1.060871082090498,1,1
24,1,1245,5,4,2,1,3769,1,1,0,6,2,3,6,6,4,True,False,False,True,False,True,False,False,False,False,False,True,True,3.156882354276629,3,1
42,1,563,16,1,3,3,7938,1,0,1,10,2,2,10,6,5,True,True,True,False,True,False,False,False,False,False,False,True,False,3.0386415676799654,12,1
30,1,966,8,2,3,1,1102,1,0,0,1,2,2,1,0,0,True,True,False,False,False,True,False,False,False,True,False,False,True,2.954908161263877,3,1
41,1,206,10,4,3,1,2433,2,0,0,7,2,3,4,1,3,True,False,False,True,False,False,False,False,False,False,False,False,True,3.204520823234581,3,1
36,1,246,4,1,3,1,2439,3,0,0,7,2,3,3,0,2,True,False,False,True,False,False,False,False,False,False,False,False,True,1.8335512991676457,3,1
20,1,130,4,1,3,1,2971,1,0,0,1,2,3,1,0,0,True,True,True,True,False,True,False,False,False,True,False,False,True,1.3472326291633108,1,1
27,1,1377,12,1,2,1,2950,0,0,0,2,2,3,2,1,0,False,True,True,False,False,False,False,False,False,True,True,True,False,1.6624649591764062,1,1
38,1,1156,28,2,3,2,6658,6,1,0,16,2,3,1,0,0,True,True,False,False,True,False,False,False,False,False,False,True,True,1.7360691903634269,2,1
53,1,618,10,2,2,1,4949,4,0,1,9,2,2,6,2,5,True,False,False,False,False,False,False,False,False,False,False,True,False,1.8762233829352144,3,1
23,1,409,11,4,2,1,2463,1,1,0,1,2,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,2.598245679508585,2,1
20,1,776,7,3,3,1,2317,1,1,0,2,2,2,2,1,1,True,True,True,False,False,False,False,False,False,True,False,True,True,3.1601250895422144,4,1
43,1,961,8,2,1,3,10493,5,0,0,16,2,3,8,6,1,True,True,False,False,False,False,False,True,False,False,False,True,True,2.847991042077106,7,1
32,1,133,23,2,3,1,2073,2,1,0,8,2,2,7,2,4,True,False,False,False,False,False,False,False,False,False,True,True,False,2.177735521289023,2,1
34,1,1101,14,1,3,3,8052,1,0,2,9,2,3,2,1,1,False,True,True,False,False,False,False,False,False,False,False,True,False,1.8812467419508512,9,1
32,1,596,9,1,1,1,3405,6,0,2,8,2,3,4,3,3,True,False,False,True,False,True,False,False,False,False,True,False,False,2.0,3,1
35,1,855,9,1,3,3,13045,7,0,1,17,2,3,11,6,6,True,False,False,False,True,False,True,False,False,False,True,True,False,3.0,11,1
32,1,457,3,1,3,1,2714,6,0,0,12,2,3,8,6,6,True,False,False,False,False,True,False,False,False,False,False,True,True,1.1356864196501972,1,1
29,2,321,25,2,2,1,3420,0,0,0,5,2,3,4,3,3,True,False,False,False,False,True,False,False,False,False,False,False,True,2.2698603572534526,1,1
25,2,670,4,2,2,1,2177,3,0,0,4,1,2,3,2,2,False,True,False,True,False,False,False,False,False,True,True,False,True,2.729679913143001,3,1
23,1,1300,7,4,2,1,3930,1,1,0,5,2,3,5,4,2,True,False,False,True,False,True,False,False,False,False,False,True,True,2.7965980350013804,3,1
31,1,1134,10,1,3,1,4210,5,0,0,9,2,3,4,3,3,True,True,False,False,False,True,False,False,False,False,True,False,True,1.306189950732459,1,1
33,2,679,11,1,1,2,5973,1,1,0,9,3,3,9,7,6,True,True,True,False,False,True,False,False,False,False,False,True,True,2.6666666666666665,6,1
38,2,680,14,1,2,2,6192,2,1,0,8,2,3,7,5,4,True,True,False,False,False,True,False,False,False,False,False,False,True,2.789178808852903,6,1
32,2,458,3,3,3,1,2293,7,1,0,3,3,2,1,0,0,True,False,False,True,False,False,False,False,False,False,True,False,True,3.236457107758797,3,1
30,1,225,7,1,1,2,6099,4,0,0,11,3,1,6,6,5,False,True,False,True,False,False,False,False,False,False,False,True,True,2.154385740497969,5,1
35,1,964,1,1,2,1,2623,1,0,1,1,2,3,1,0,0,True,True,True,False,False,True,False,False,False,True,True,True,False,1.6547387948375238,2,1
25,1,688,5,1,3,2,4582,7,0,0,4,2,2,2,2,0,False,True,True,False,False,False,False,False,False,False,False,True,True,1.8971107463289718,6,1
28,1,887,16,2,2,1,2379,1,1,0,4,2,2,3,2,0,True,False,False,False,False,False,False,False,False,False,False,True,True,3.2362569727686377,4,1
29,1,873,8,2,1,2,5669,3,1,0,7,0,2,5,4,3,False,True,True,False,False,False,False,False,False,False,True,False,True,3.197006131884182,8,1
19,1,1310,4,2,2,1,1890,1,1,0,0,3,3,0,0,0,True,True,True,False,False,True,False,False,False,True,False,False,True,2.6867183906724277,2,1
29,1,526,2,1,3,1,3564,3,0,0,5,3,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,2.5573879348271165,3,1
19,1,330,3,2,2,1,1101,1,0,0,1,3,2,1,0,0,True,True,False,True,False,True,False,False,False,True,False,False,True,2.979349308278147,3,1
32,1,337,4,3,3,1,2857,1,0,0,1,2,3,1,0,0,True,True,True,True,False,True,False,False,False,True,False,False,True,2.9047870452205755,2,1
27,1,654,1,1,1,1,2215,6,1,0,9,3,3,6,6,6,True,True,False,True,False,False,False,False,False,True,False,False,True,2.3324497770759383,2,1
31,1,368,20,1,2,1,2795,1,1,0,1,2,1,1,0,1,True,True,False,False,False,True,False,False,False,True,True,False,True,2.6666666666666665,3,1
28,1,535,2,1,2,1,3476,2,0,0,5,4,1,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,True,2.296946240702346,3,1
30,0,370,7,3,2,1,2310,2,1,0,3,1,3,2,1,1,True,False,False,True,False,False,False,False,False,False,False,False,True,2.1298864627782224,1,1
33,1,1090,8,1,3,1,2728,1,0,0,2,0,3,2,2,2,True,False,False,True,False,False,False,False,False,False,False,True,True,2.6666666666666665,2,1
30,1,934,9,3,3,1,2631,2,0,0,4,5,2,3,2,2,True,False,False,True,False,True,False,False,False,False,False,True,True,2.8458097371110855,2,1
24,1,475,11,1,2,1,1948,1,0,0,1,2,4,1,0,0,True,True,False,False,False,False,False,False,False,True,False,True,True,1.8380353189292276,1,1
29,1,342,1,1,2,1,2799,5,1,2,4,2,2,2,1,1,True,True,False,False,False,True,False,False,False,True,True,False,True,2.6666666666666665,3,1
27,1,897,4,3,1,2,5872,1,1,0,8,0,3,8,7,4,True,True,True,False,False,True,False,False,False,False,False,False,True,3.212919627932711,7,1
48,2,778,3,4,2,1,2365,7,1,0,2,3,2,1,0,0,True,True,True,False,False,True,False,False,False,True,True,False,True,3.834677160180956,4,1
29,1,498,9,1,1,1,3306,4,0,1,6,2,2,2,1,1,True,False,False,False,False,True,False,False,False,False,True,False,True,2.0,2,1
47,1,576,11,2,2,3,9939,5,0,0,23,0,2,6,5,5,True,False,False,False,True,False,False,True,False,False,False,True,False,2.29353439125805,5,1
23,1,1382,19,2,2,1,2777,1,0,0,1,2,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,True,True,2.1727218304053793,3,1
36,1,500,9,1,2,2,10043,6,0,1,16,4,2,1,0,0,True,True,True,False,False,False,False,True,False,False,True,False,True,2.0228243772450627,8,1
40,1,1242,18,1,2,1,4239,5,0,0,14,2,3,4,3,3,True,False,False,False,False,True,False,False,False,False,False,False,True,1.0,1,1
26,1,262,3,3,2,1,2591,5,0,0,6,1,2,0,0,0,True,True,False,False,False,True,False,False,False,True,False,False,True,2.4665559070755996,1,1
29,1,1399,10,4,3,2,9778,2,1,0,6,0,3,3,1,3,False,True,True,True,False,False,False,False,False,False,False,False,True,3.2020112450682645,5,1
25,2,568,3,2,3,1,3104,0,0,0,6,2,2,5,3,3,True,False,False,True,False,True,False,False,False,False,False,False,True,2.3218514885038126,1,1
28,1,958,13,4,3,1,2174,1,0,1,6,3,1,1,0,0,True,True,False,True,False,True,False,False,False,True,False,True,False,2.7134670833705163,3,1
38,1,986,19,2,2,3,12686,5,1,0,16,2,3,5,4,4,True,True,True,False,False,False,True,False,False,False,True,True,False,2.776602900341612,6,1
27,1,807,1,2,2,1,2311,1,1,1,2,1,2,1,0,0,True,False,False,False,False,True,False,False,False,False,False,True,False,2.3333333333333335,1,1
33,2,678,11,1,1,2,5977,1,1,0,9,3,3,9,7,6,True,True,True,False,False,True,False,False,False,False,False,True,True,2.6666666666666665,6,1
30,1,359,11,1,2,1,2335,3,1,3,4,2,2,2,2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2.082528309430466,1,1
33,1,175,20,3,2,1,2045,1,1,0,9,3,2,9,3,7,True,False,False,False,False,True,False,False,False,False,True,True,False,2.3333333333333335,1,1
34,1,1264,8,3,2,1,3414,5,0,0,8,3,2,4,2,2,True,True,False,True,False,True,False,False,False,True,False,False,True,2.217165052406121,1,1
28,0,918,17,3,2,1,2142,0,0,0,5,2,2,4,0,3,True,False,False,False,False,False,False,False,False,False,True,True,False,2.7275122188983056,1,1
31,1,326,22,3,3,2,6133,1,1,1,10,2,2,10,2,7,True,True,False,False,False,False,False,True,False,False,False,True,True,3.6666666666666665,6,1
22,1,392,8,3,2,1,2479,1,0,0,1,2,3,1,0,0,True,False,False,True,False,False,False,False,False,False,False,True,True,2.3333333333333335,2,1
29,1,354,9,2,2,1,3263,1,1,0,3,1,2,0,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,2.2820238144267506,1,1
23,1,429,17,3,2,1,2087,1,0,0,1,2,4,1,0,0,False,True,False,False,False,False,False,False,False,True,False,True,True,2.416554583515966,1,1
21,1,186,11,2,3,1,2686,1,0,0,1,0,2,1,0,0,True,True,False,False,False,True,False,False,False,True,False,False,True,2.7867368623049065,2,1
29,0,146,3,1,3,1,2023,1,0,0,0,1,3,0,0,0,True,False,False,False,False,True,False,False,False,False,True,False,True,2.3973623209421526,1,1
49,0,710,17,1,4,4,13511,5,1,0,23,2,2,12,4,5,False,True,True,False,False,False,False,False,False,False,False,False,True,2.455218141657961,10,1
31,1,370,23,1,3,1,2828,0,0,0,1,2,1,1,0,0,True,False,False,False,False,True,False,False,False,False,False,True,True,2.6666666666666665,3,1
34,1,739,21,2,2,2,4604,0,1,0,11,1,3,10,6,6,False,True,True,False,False,False,False,False,False,False,False,True,True,2.5244875492598364,4,1
52,1,1153,21,1,3,1,2612,1,0,0,4,2,3,3,2,0,True,False,False,True,False,True,False,False,False,False,False,True,True,2.94581265367954,3,1
40,1,453,9,1,3,3,10067,5,0,1,21,3,3,3,2,1,True,True,True,False,False,False,False,True,False,False,True,False,False,2.0,10,1
45,2,803,14,3,2,1,2428,9,1,1,5,3,2,1,0,0,True,False,False,True,False,True,False,False,False,False,True,True,False,3.4345498049896053,3,1
34,1,445,7,4,3,1,4161,1,0,0,8,3,1,8,2,7,True,False,False,False,False,False,False,True,False,False,False,False,True,2.465283128872587,2,1
27,1,443,20,4,2,1,2446,1,1,0,1,2,2,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,3.1085227738450447,3,1
32,1,263,7,1,2,1,2578,1,0,0,3,2,1,1,1,1,True,False,False,True,False,True,False,False,False,False,False,False,True,2.439284044140402,3,1
19,0,506,11,1,2,1,1836,1,1,0,0,2,3,0,0,0,True,True,True,False,False,False,False,False,False,True,False,False,True,1.9138444192494242,2,1
31,1,1357,4,2,3,3,7616,1,0,0,10,2,3,7,6,5,True,True,True,False,False,False,False,True,False,False,False,True,True,1.9206899502685069,6,1
38,1,1135,3,3,2,2,5251,4,1,0,11,2,2,1,0,0,False,True,False,False,False,False,False,False,False,False,True,True,False,2.688918775849471,6,1
32,1,367,10,1,2,1,2336,3,1,3,4,2,2,2,2,0,True,False,False,False,False,False,False,False,False,False,True,False,False,2.151499620985456,1,1
28,1,467,14,1,1,1,4484,3,0,0,4,2,3,2,2,2,False,True,False,False,False,False,False,False,False,True,False,True,False,1.885897501142077,3,1
40,1,1123,13,1,3,1,2694,1,0,0,2,0,3,2,2,1,True,False,False,True,False,True,False,False,False,False,False,True,True,2.768490938925724,3,1
37,1,849,15,1,3,3,8069,1,0,1,10,2,3,5,3,2,True,True,True,False,True,False,False,False,False,False,False,True,False,2.3354899747242626,10,1
34,1,1146,2,2,1,1,2805,2,1,1,6,2,2,4,4,0,True,False,False,False,False,True,False,False,False,False,True,True,False,3.0,4,1
30,1,452,6,1,3,1,2718,4,0,0,11,2,3,8,7,4,True,False,False,False,False,True,False,False,False,False,True,True,False,1.4388932459854025,1,1
28,1,161,19,2,1,1,2052,3,1,0,6,4,2,4,3,4,True,False,False,False,False,True,False,False,False,False,False,True,True,2.5760779729758645,2,1
38,1,665,8,3,2,1,2019,2,0,0,14,3,1,4,3,0,True,True,False,False,False,True,False,False,False,True,False,False,True,2.3939484449388644,1,1
26,2,663,24,3,2,1,1106,1,0,0,1,3,3,1,0,0,False,True,False,True,False,False,False,False,False,True,False,False,True,3.2306915143606725,2,1
29,1,904,11,3,2,1,2401,5,1,0,3,4,2,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,True,2.759853223992371,1,1
31,1,1054,1,4,2,1,2302,1,1,0,3,2,3,3,2,1,True,True,False,True,False,False,False,False,False,True,False,True,True,2.3333333333333335,1,1
35,1,401,25,2,2,2,5853,1,1,0,9,1,3,6,4,4,True,True,False,False,False,False,False,True,False,False,False,True,True,3.014658147991053,7,1
25,1,1214,4,3,2,1,3702,1,1,0,7,3,3,7,6,6,True,False,False,True,False,True,False,False,False,False,False,True,True,3.252448699275782,3,1
32,1,275,16,2,1,2,5997,2,1,0,11,2,2,8,7,7,False,True,False,False,False,False,False,False,False,False,False,True,True,2.9802258342106853,6,1
29,1,117,8,2,3,1,2413,0,0,0,5,2,3,4,2,3,True,False,False,False,False,True,False,False,False,False,False,False,True,2.296606746178285,2,1
35,1,739,9,2,3,1,2996,2,0,0,9,1,2,3,1,2,True,False,False,False,False,True,False,False,False,False,True,False,True,2.3018919907097457,1,1
25,1,929,19,4,3,1,2157,0,0,0,5,3,2,4,0,3,True,False,False,False,False,True,False,False,False,False,False,True,False,2.8997395905391383,2,1
26,1,866,3,2,2,1,2354,1,1,1,6,1,3,6,5,5,True,False,False,False,False,True,False,False,False,False,False,True,False,2.3333333333333335,2,1
36,1,645,7,3,2,1,2022,2,0,0,12,3,1,4,3,0,True,True,False,False,False,True,False,False,False,True,False,False,True,2.5092809998785857,1,1
34,1,428,3,3,3,1,2310,1,1,2,4,2,2,4,2,2,True,True,False,False,False,False,False,False,False,True,True,False,False,2.8253235017952485,2,1
29,1,224,1,1,2,1,2361,6,0,0,11,2,1,9,7,7,True,False,False,True,False,True,False,False,False,False,False,True,True,1.6886200177965602,1,1
25,1,230,5,2,2,2,5745,1,0,0,6,1,2,5,3,2,False,True,True,True,False,False,False,False,False,False,False,False,True,3.1866703807106003,5,1
30,0,335,9,2,2,1,2321,0,1,0,4,0,3,2,2,1,True,False,False,False,False,False,False,False,False,False,True,False,True,1.6868079115820185,1,1
48,1,845,9,1,3,3,8235,5,0,0,10,2,2,8,7,6,True,True,False,False,True,False,False,False,False,False,False,True,True,2.6333740658815623,8,1
33,1,822,28,1,2,2,4517,0,0,0,14,3,3,13,7,8,True,True,False,False,False,False,False,False,False,False,False,False,True,2.0,5,1
19,0,501,4,2,2,1,1993,1,0,0,1,2,2,1,1,1,True,True,False,False,False,False,False,False,False,True,False,False,True,2.8759063555376496,2,1
27,1,902,7,3,1,1,2354,1,1,1,7,2,3,7,6,5,True,False,False,True,False,False,False,False,False,False,False,True,False,2.3333333333333335,2,1
52,1,1163,20,1,2,3,10494,5,0,0,15,2,2,2,2,2,True,True,False,False,False,False,False,True,False,False,False,False,True,1.7146619373983571,5,1
34,2,870,15,3,2,2,4567,2,0,0,13,2,3,11,8,7,True,True,False,False,False,False,False,False,False,False,False,False,True,2.8126793078944408,7,1
37,1,738,12,1,1,2,5429,6,1,1,9,2,2,1,1,1,True,True,False,False,False,True,False,False,False,False,True,False,True,2.941354584955185,8,1
23,1,451,1,2,1,1,1206,1,0,0,1,3,2,1,0,0,True,True,False,False,False,True,False,False,False,True,False,False,True,2.728294959839787,3,1
24,1,450,7,1,2,1,4334,2,0,0,5,2,3,3,2,2,True,True,False,False,False,False,False,True,False,True,False,True,False,1.2868438938062212,2,1
30,2,150,5,1,3,1,2425,0,0,0,5,2,3,3,1,2,True,False,False,False,False,True,False,False,False,False,False,False,True,1.6666666666666667,2,1
33,1,337,10,2,1,2,6228,3,1,0,10,3,2,6,6,5,False,True,True,False,False,False,False,False,False,False,False,True,False,2.3333333333333335,6,1
40,1,543,3,3,2,3,10262,2,1,0,18,4,2,14,7,7,True,True,False,False,False,False,False,True,False,False,False,True,False,2.6666666666666665,10,1
